shoe,x,y,type,orientation,grade
337,0.029849,-0.062092,3,-61.809082,93.563986
337,0.015458,-0.065826,3,-87.74598,17.920804
337,-0.044259,-0.0602,3,-20.346679,12.308231
337,-0.111788,-0.052196,2,-25.163352,11.342281
337,-0.10013,-0.024223,2,-12.645605,1.946204
337,0.116003,0.022628,3,-67.252165,13.324262
337,0.075179,-0.296194,2,-55.764546,9.939112
337,0.015332,0.000606,2,-63.458443,11.289068
337,0.031343,0.011953,3,-39.855859,63.263556
337,-0.052019,-0.007423,3,43.188311,49.793325
337,-0.136094,0.005638,3,69.362055,202.229596
337,-0.176094,0.05842,2,28.281755,3.805921
337,-0.175542,0.071739,2,-85.510314,4.475278
337,-0.094804,0.056204,2,26.084825,2.077213
337,-0.003204,0.060848,2,53.411091,5.301457
337,0.06166,0.074443,2,4.610907,3.750955
337,0.11208,0.153362,2,27.57593,7.251011
337,0.098732,-0.303205,2,61.269248,9.258588
337,-0.127475,0.12272,3,27.629445,70.18632
337,-0.141647,0.140192,6,34.94888,34.852897
337,-0.005869,0.211149,2,55.492089,5.919203
337,-0.054415,0.207703,1,-36.296093,16.577392
337,-0.093568,0.208745,1,44.07289,11.849032
337,0.118411,0.250527,6,13.127385,56.795279
337,-0.139676,0.316052,1,39.640172,154.87681
337,0.067431,0.352354,6,-33.565591,201.876549
337,0.033964,0.399218,1,28.973767,72.603364
337,0.027643,0.39611,6,-66.404979,27.048063
337,0.090313,-0.281261,2,43.549629,5.541101
337,0.080018,-0.25054,2,36.883551,10.626983
337,0.057497,-0.25096,2,-20.564631,9.417224
337,0.144508,-0.261534,1,-37.211891,50.670345
337,-0.067875,-0.213802,2,15.161251,3.310944
337,-0.082245,-0.211374,2,15.585045,5.299673
338,0.058299,-0.453829,2,31.267157,7.365274
338,-0.08823,-0.254421,2,40.691506,4.269256
338,-0.125028,-0.246401,2,49.443322,2.785695
338,-0.105732,-0.386818,2,77.073825,3.130412
338,-0.111682,-0.403284,2,34.808984,4.923808
338,0.004898,-0.063547,3,-86.587054,8.563948
338,-0.007296,-0.058327,4,-25.805748,2.518145
338,-0.062373,-0.08472,2,7.714278,3.468363
338,-0.110005,-0.053561,4,-22.474147,5.776613
338,0.085866,0.009094,2,34.296057,9.230989
338,0.010381,0.02511,2,-26.176045,8.771881
338,0.03225,-0.436649,1,70.2389,22.793163
338,-0.068975,0.007367,2,-50.487549,9.458061
338,-0.076541,-0.002466,1,66.539225,6.96032
338,-0.149787,0.026133,2,23.27254,3.378664
338,-0.187088,0.070356,3,-52.055898,36.794476
338,-0.1969,0.068636,1,39.55846,11.300081
338,-0.093477,0.057831,2,-68.219256,8.121841
338,-0.107275,0.058709,6,-38.175719,38.665546
338,-0.120495,0.064772,6,81.183826,69.452823
338,-0.116224,0.059013,2,32.111795,46.46538
338,-0.204827,0.195605,2,-48.833334,1.651908
338,0.084007,-0.492449,2,-11.525697,10.242292
338,-0.107758,0.210636,2,-23.070523,1.351372
338,0.134822,0.193328,1,38.950299,34.339961
338,0.131339,0.220372,2,3.49291,2.174173
338,-0.140015,0.258622,1,-39.681464,12.014491
338,-0.156228,0.332949,6,-12.263787,78.380036
338,0.09953,0.34405,2,-62.258209,1.775196
338,0.014145,0.391588,2,-75.561151,3.534758
338,-0.103874,0.366301,1,51.796494,30.087697
338,0.082664,-0.3136,1,77.69736,14.707669
338,0.098973,-0.273794,2,-75.67692,8.082494
338,0.136414,-0.281612,2,-70.868687,70.708677
338,0.05304,-0.218732,2,-13.652596,3.540596
338,0.042351,-0.288377,2,39.421349,9.982411
338,-0.0964,-0.268787,3,31.247612,371.947841
339,0.012778,0.301224,2,89.990196,4.26878
339,-0.108664,0.011713,6,-61.568548,17.253781
339,0.040121,-0.306295,3,15.891322,20.796609
339,0.050761,0.389065,3,40.359922,2.970629
339,-0.102258,0.001126,2,-48.90889,7.741209
339,0.040719,0.359294,3,32.005675,1.677956
339,0.091608,0.328365,1,59.121964,6.451325
339,0.121228,0.332484,3,14.019337,77.629147
339,-0.026497,0.221476,2,27.547711,10.507204
339,-0.060979,0.158257,2,30.388482,7.336527
339,-0.015189,0.245952,3,-9.545347,3.399777
339,-0.059328,0.084253,2,-15.979186,5.171425
339,-0.029634,0.072909,2,17.665599,29.224443
339,0.003744,0.487057,6,6.706923,112.03561
339,0.113344,0.189203,1,-65.210555,3.569802
339,0.123019,0.141486,1,-36.913526,10.124236
339,-0.088444,-0.285409,2,9.991998,2.67898
339,-0.085484,-0.282551,1,4.860724,13.301861
339,-0.072677,-0.421025,1,-8.873165,53.110008
339,-0.002858,-0.276125,2,-29.550996,2.584937
339,-0.000455,-0.319142,2,-14.329366,6.926382
340,-0.074824,-0.212683,1,40.332077,27.172819
340,-0.142187,-0.291894,1,47.410167,20.767537
340,-0.137106,-0.27477,2,78.409681,1.621738
340,-0.124686,-0.371138,1,-33.829603,5.517525
340,-0.088249,-0.362259,1,36.761409,34.894804
340,-0.089872,-0.363305,2,-80.952664,1.344661
340,-0.085128,-0.380122,2,76.176408,3.924291
340,-0.07542,-0.397824,2,67.711273,3.225016
340,0.013853,-0.43204,2,-88.996303,7.135812
340,-0.011544,-0.396447,2,-7.425937,9.57959
340,0.088704,-0.451449,2,47.939617,4.204454
340,-0.137368,-0.184782,2,-87.314136,5.616428
340,0.095479,-0.415599,1,-22.246371,11.82682
340,0.12706,-0.331719,2,-89.049781,2.239416
340,0.128326,-0.344923,2,-83.094869,18.348268
340,0.122488,-0.314765,2,-10.859563,23.00319
340,0.118009,-0.301555,2,27.573977,3.303614
340,0.124789,-0.23851,2,31.228689,1.530116
340,0.11677,-0.190156,2,56.454896,6.497539
340,0.11956,-0.206125,6,-5.923915,182.413146
340,0.063237,-0.331062,2,19.9573,1.53096
340,0.062662,-0.30811,2,-2.719692,3.492079
340,-0.142637,-0.189233,6,60.698267,57.639128
340,0.073877,-0.423345,1,-59.189434,18.394116
340,-0.189935,0.132942,1,51.168422,10.833565
340,-0.138207,0.169242,2,-85.755916,1.647646
340,0.010588,0.410523,2,57.47237,7.743834
340,0.006447,0.416171,6,63.798242,119.640493
340,0.043659,0.360656,2,12.042531,1.463481
340,0.023069,0.3394,1,-64.877808,8.527123
340,0.047418,0.276655,2,-8.813043,4.25204
340,-0.010813,0.270438,1,-61.892692,10.19758
340,0.074282,0.17851,3,31.289423,55.52566
340,-0.088057,-0.252234,1,26.052464,16.43971
340,0.022273,0.124472,1,70.180815,15.738963
340,-0.0128,0.107471,2,-79.637053,10.89847
340,0.108998,0.362421,2,81.616422,3.080511
340,0.156565,0.235945,2,2.371929,5.59237
340,0.139172,0.178167,2,-68.620908,8.782562
340,0.009835,0.458125,1,-6.924158,292.192638
340,-0.004256,0.438312,2,-1.516889,3.365836
340,-0.0745,-0.309333,2,59.966761,3.64605
340,-0.072579,-0.34013,2,-87.055807,1.305408
340,-0.132771,-0.294958,2,46.099349,3.820541
340,-0.140634,-0.306712,1,40.382229,11.175827
341,0.077607,-0.155944,2,88.794342,1.795648
341,-0.062893,-0.22344,6,82.177064,24.545011
341,-0.05383,-0.143775,2,-70.002404,1.859968
341,-0.115111,0.017121,2,13.691853,1.318723
341,0.096977,-0.177202,2,61.408246,1.256923
341,0.033224,-0.189019,2,60.412602,1.79227
341,0.080585,-0.323328,2,44.214937,6.712234
341,0.048602,-0.331672,2,-48.628412,1.360742
341,0.049675,-0.360268,2,72.210786,1.080789
341,0.060667,-0.381765,2,58.082978,2.114092
341,-0.10542,-0.324761,1,57.669432,21.045968
341,-0.028107,-0.290422,2,7.585811,2.554615
342,-0.090785,-0.156768,2,-87.583502,2.348732
342,0.066768,0.342498,2,85.18348,13.456667
342,0.026108,0.289178,1,37.10666,10.629089
342,0.081793,0.303876,4,-5.426262,15.868026
342,0.138061,0.27532,4,11.336957,8.508952
342,0.144958,0.276128,4,11.098015,9.340736
342,0.072333,0.275114,1,74.458917,14.06369
342,0.026736,0.201432,2,-9.384979,28.939337
342,0.035776,0.186287,2,18.213041,3.547887
342,0.120347,0.170591,4,-7.805295,2.524148
342,0.017384,0.150477,4,-53.103167,2.994548
342,-0.058689,0.08529,1,72.483738,9.231745
342,0.011179,0.150426,4,15.934521,1.562561
342,-0.127169,0.103782,2,-11.582642,4.411323
342,-0.068826,0.225394,2,81.111076,3.438694
342,-0.140923,0.223558,2,47.407671,1.426357
342,-0.124394,0.243494,1,-28.882946,7.546129
342,-0.116514,0.286887,2,-6.047842,4.125646
342,-0.096363,0.33155,2,78.251013,5.871956
342,-0.102977,0.349308,6,7.241031,31.622334
343,0.001836,0.205025,2,-56.115248,5.946355
343,0.039941,0.173897,2,82.100554,4.178851
343,-0.108869,0.213044,2,4.506988,4.222079
343,-0.159884,0.085699,2,-41.608864,2.279839
343,-0.031897,0.179856,2,38.554486,5.562595
343,-0.10573,0.182513,1,44.952499,13.082655
343,-0.081235,0.176861,1,48.880454,314.86941
343,-0.080745,0.218241,2,-12.899891,1.235764
343,-0.076474,0.211188,2,-27.062087,6.037542
343,-0.005813,0.218529,2,28.258297,2.44524
344,-0.020457,0.439729,2,-64.643251,1.27582
344,-0.106789,-0.367,6,16.480251,151.255476
344,0.070134,-0.157799,2,-5.578906,1.684524
344,0.045958,0.350088,2,39.773592,1.274205
344,-0.013243,0.330777,2,-59.950921,1.341198
344,0.129981,0.223136,2,77.24647,1.438507
344,0.083897,-0.051004,2,8.126324,2.315651
344,0.081464,-0.055101,2,55.664303,1.480502
344,0.109234,-0.176413,1,-12.962655,51.622642
344,-0.004398,-0.46211,2,64.265085,3.399091
344,-0.051319,-0.410364,5,38.20974,1.212454
345,-0.073074,0.406417,1,54.97007,35.40082
345,0.129889,0.113198,2,-18.387816,9.682596
345,0.063433,0.16475,1,-49.406088,20.924276
345,-0.077718,0.136649,2,-10.296601,2.250983
345,-0.079002,0.146342,1,87.947274,17.882877
345,0.062164,-0.02635,3,25.796442,34.737408
345,-0.089961,-0.211034,2,3.897208,3.689085
345,-0.052112,-0.296982,2,89.961116,5.610693
345,0.1201,-0.302109,4,79.699984,2.295329
345,0.112427,-0.294015,2,64.090266,3.956521
345,0.035737,-0.299611,2,25.067554,8.888013
345,-0.074619,0.429949,2,8.652209,11.081846
345,0.074679,-0.416638,2,-65.228183,2.906695
345,-0.050464,-0.318522,2,55.239244,15.214734
345,-0.069538,-0.489476,1,-5.939098,9.101317
345,0.12384,-0.259588,2,83.496792,10.172488
345,0.105239,-0.282976,2,17.392464,4.370136
345,0.119042,-0.274851,1,-64.604881,13.192511
345,0.081027,-0.412368,2,-25.25688,3.781631
345,0.029141,-0.42815,1,71.583317,27.239566
345,-0.055606,-0.069339,2,-7.199993,2.031168
345,0.05467,0.215708,2,-32.958348,6.642346
345,0.117424,0.355151,1,83.754049,4.124476
345,-0.012721,0.203955,2,84.13019,10.917776
345,-0.119862,0.030289,2,83.348245,3.804962
345,0.12221,0.142153,1,-28.981093,14.655858
345,-0.084152,0.375652,2,46.639245,1.937369
345,-0.048473,0.332088,2,-77.83312,1.421017
345,-0.045324,0.345223,4,53.570675,1.481045
345,0.122083,0.274571,1,70.802602,22.36693
345,-0.06738,0.270635,1,-72.398049,23.753643
345,0.146485,0.141586,6,-0.432968,13.703785
346,-0.098097,-0.136525,2,-1.542451,2.535789
346,0.008345,-0.087891,1,-29.826871,15.839334
347,0.038213,-0.222092,1,82.767724,108.162852
347,0.000879,-0.155434,2,-89.354547,4.884916
347,0.082154,-0.132504,2,1.035099,8.486765
347,-0.107603,-0.181,2,-14.761623,35.125893
347,-0.101696,-0.131637,6,-76.2072,58.555146
347,0.114174,0.238016,2,-57.186198,6.064094
348,0.01969,0.386015,2,-52.616791,7.500049
348,0.019039,0.34897,2,-85.629827,1.763116
348,0.094092,0.222224,2,56.998218,4.478638
348,0.11382,0.237658,2,77.177452,3.384219
348,-0.050211,-0.485529,2,42.139317,7.908003
348,0.017394,0.226026,6,-45.200879,90.318088
348,-0.08539,0.145351,2,-33.930406,15.646016
348,-0.092616,-0.182131,1,-68.54705,29.828923
348,0.024311,-0.24157,2,44.408381,6.185023
349,0.060571,0.38299,1,-75.356407,3.239586
349,-0.106223,0.289649,2,-49.793666,4.311848
350,-0.125672,0.256673,2,81.594152,2.612917
350,0.057947,0.141557,2,89.643657,1.677529
350,0.061079,0.138883,1,55.554986,61.204411
350,-0.045574,-0.461735,1,-88.276344,6.139067
350,0.107092,0.288265,1,43.690618,12.313609
350,0.103314,0.343985,1,-35.371381,7.453448
350,-0.046611,0.420394,2,-25.554625,6.365745
350,-0.005732,0.205237,2,22.474791,7.519634
350,0.057736,0.147276,2,38.910343,7.088201
350,0.01125,0.073924,6,-63.30819,79.42055
350,-0.020038,0.412902,1,-87.102259,39.642715
350,-0.123607,-0.460857,7,85.393257,9.578463
350,0.044959,0.185137,2,-10.722382,2.439067
350,0.049037,0.142403,2,85.25974,2.052292
351,0.001596,0.473511,6,-4.779499,35.251456
351,-0.120974,-0.214212,1,-40.107627,14.113589
351,-0.1072,0.387525,2,-17.636561,1.709855
351,-0.008495,0.338024,2,-2.706199,9.138661
351,0.135058,0.216003,2,37.851485,2.167158
351,-0.015053,0.2176,1,-19.193004,17.498823
351,-0.147419,0.237376,1,10.631024,12.226024
351,-0.193022,0.10369,2,-32.779609,3.260175
351,-0.175606,0.110865,1,50.247131,5.038914
351,-0.101138,-0.434959,2,24.127889,2.39876
352,0.001125,0.278658,1,60.669008,12.895052
352,0.106057,0.388795,6,-86.425988,135.38973
352,0.141356,0.251998,3,-73.763994,20.765867
352,-0.001938,0.401375,1,11.564717,13.601262
352,0.000718,0.405817,6,-16.780819,37.386645
352,-0.16285,0.139393,6,29.951227,69.177145
352,-0.133382,0.190947,2,-48.380392,1.861429
353,-0.013761,-0.282614,2,-80.905148,7.69242
353,-0.02283,-0.346839,1,74.789756,49.730408
354,0.035277,-0.225251,4,-36.519233,8.524627
354,0.109991,0.274418,4,-33.667649,2.073026
354,0.104064,0.267016,2,-7.856253,27.579624
354,0.018173,0.253628,6,7.501927,67.003146
354,0.080958,0.227557,2,-42.540921,4.675811
354,0.066158,0.223364,2,0.589143,8.980241
354,0.05066,0.149224,4,-82.035482,3.432382
354,0.100098,0.155179,1,25.092892,26.547895
354,0.134799,0.170116,2,-65.200959,8.573241
354,-0.003999,0.140616,2,28.624426,1.281514
354,0.082513,0.115876,1,-40.288369,27.903374
354,0.052799,-0.226781,2,-11.302298,3.459455
354,0.066994,0.11496,1,-35.046652,14.395296
354,0.034324,0.109931,2,50.430925,3.760537
354,0.088389,0.077981,2,85.77304,2.588339
354,0.076275,0.041339,4,9.646768,14.688668
354,0.051981,0.000326,4,4.461738,4.512897
354,-0.127414,-0.022197,4,-75.384242,3.548668
354,-0.122228,0.04977,4,-48.473497,19.575531
354,-0.145172,0.080259,6,10.843701,150.216559
354,-0.059015,0.092711,2,-1.943512,5.174996
354,-0.085008,0.090245,1,27.861449,56.888722
354,0.072709,-0.226469,2,14.110627,3.709558
354,-0.05806,0.132746,4,-58.584212,5.228868
354,-0.153126,0.196918,1,24.88374,38.022606
354,-0.073772,0.204981,1,-14.491496,58.084364
354,-0.109623,0.347063,1,-70.785778,12.920376
354,-0.124192,0.313062,2,26.543202,10.755466
354,-0.117128,0.311971,2,-39.313411,8.987419
354,-0.078037,-0.235926,2,18.524031,19.101698
354,-0.107047,-0.271842,1,-18.267074,21.177403
354,0.026799,-0.449881,2,76.820426,7.19343
354,0.024706,-0.487938,1,77.219563,42.115607
354,-0.063855,0.436196,1,34.802718,97.80756
354,-0.004542,-0.361351,1,30.342288,20.634266
354,0.032948,-0.375811,1,56.112789,76.041035
354,0.025234,-0.37898,2,32.970194,2.804635
354,0.020767,-0.194311,2,-25.153231,1.666575
354,0.025998,-0.264468,4,-75.644181,5.433151
354,-0.082871,0.409693,2,-17.898595,13.88975
354,0.069206,0.434447,2,-18.506992,1.862064
354,0.099084,0.37993,6,2.549892,52.18348
354,0.021092,0.302789,2,4.862985,15.925417
354,0.05228,0.264148,4,50.698961,16.820676
355,0.04123,0.408539,2,17.323014,8.624555
355,0.035934,0.407459,1,-7.519894,22.642307
355,0.034785,0.400904,1,14.462434,36.33447
355,-0.109508,0.372683,2,-74.40383,5.309748
355,-0.063712,0.215281,2,-15.797153,4.34142
355,-0.065568,0.204872,2,44.539298,1.510876
355,-0.112473,-0.419658,2,-82.962455,3.842703
355,-0.130452,-0.419528,2,-76.942618,1.831263
356,0.044039,-0.451924,2,-76.851375,2.50617
356,-0.149177,0.191873,1,-6.730915,23.138914
356,0.074317,0.211312,2,-52.514443,38.903479
356,0.052795,0.222142,2,20.384106,3.806655
356,0.080899,0.302567,2,-50.214637,15.421373
356,0.043409,0.423837,6,65.451776,49.598309
356,0.018558,0.403613,1,-56.436762,133.058946
356,0.097302,0.393031,4,75.747686,10.727595
356,0.004973,0.121832,2,82.988492,3.953266
356,0.002928,0.070058,2,-65.100976,1.334789
356,-0.006166,0.068291,2,69.131482,4.181916
356,-0.065502,-0.333211,2,24.108717,5.732222
356,0.030914,-0.255052,2,-82.286921,1.554928
356,-0.011286,-0.266242,2,31.576131,1.439349
356,0.055608,-0.388998,2,40.897219,3.262267
356,-0.036341,-0.368959,1,62.755007,88.230052
356,-0.043504,-0.340996,2,-62.942234,4.536137
356,-0.044515,0.167271,1,57.791587,7.593983
356,-0.092038,0.061139,2,23.360126,1.511504
356,-0.076397,0.069994,2,42.824043,2.592139
356,-0.100195,0.097329,2,79.735162,4.953043
357,0.016321,-0.479387,1,-84.079492,13.752012
357,0.021074,-0.351312,1,41.702745,6.608026
357,0.073375,-0.282512,1,-79.123,99.386449
357,0.034813,-0.230436,2,70.014864,2.937266
357,-0.110599,-0.227863,1,-78.319844,22.831618
357,-0.100975,-0.418675,2,31.28811,6.713806
357,-0.023167,-0.202836,4,-29.832051,2.128615
357,-0.022976,-0.1951,1,-86.740226,22.8629
357,-0.010331,0.21492,1,-37.01647,21.723387
357,0.00512,0.211921,1,-73.103827,10.484137
357,-0.005608,0.224926,2,-44.605724,3.439964
357,-0.090366,-0.472944,2,50.979997,2.543659
357,-0.021421,0.219906,2,-36.729863,3.909717
357,0.110902,0.299255,1,-63.010244,9.09514
357,0.127582,0.214141,2,7.319916,5.367108
357,0.133224,0.233173,2,78.078358,1.946531
357,0.107474,0.374085,1,70.000695,23.216742
357,-0.074502,0.21708,6,0.161026,28.973823
357,-0.086666,0.212312,1,26.41686,35.133156
357,-0.01753,0.127191,1,14.814408,5.618677
357,-0.023093,0.126162,1,65.902527,17.387274
357,-0.006473,0.068827,1,-88.887465,22.849597
357,-0.033619,-0.422144,2,10.853124,3.475335
357,-0.002842,0.066911,1,84.213315,51.759984
357,0.102613,0.364551,2,84.79241,4.571139
357,0.036192,-0.414879,1,-2.309937,7.030114
357,0.105474,-0.406531,1,-85.618252,3.582732
357,0.097129,-0.4033,2,-8.071653,11.492416
357,-0.036917,-0.401748,2,-21.330866,3.026555
357,-0.040982,-0.355732,1,-4.112115,13.169264
357,-0.049088,-0.354625,3,64.297198,81.600412
358,0.039594,0.393197,3,39.424362,3.839872
358,0.040192,0.344624,2,20.438539,2.302004
358,0.113853,0.326813,3,-39.937224,2.05537
358,0.007834,0.303751,2,-29.971899,19.765113
358,-0.010214,0.30551,2,-38.728468,12.736476
358,-0.017109,0.2775,4,79.340088,2.912183
358,-0.065178,0.268235,2,-25.026263,3.138193
358,-0.037078,0.304368,4,-0.941505,10.275477
359,-0.177443,0.085459,2,13.872978,7.93083
359,-0.175739,0.110605,2,-25.705868,4.028334
359,-0.172872,0.135627,1,74.962948,1.712886
359,-0.13203,0.230588,2,-40.516729,7.208887
359,-0.120077,0.23484,2,69.019836,2.071267
359,-0.135623,0.095518,4,-18.150913,18.777519
360,0.096534,-0.263559,1,53.538521,48.132154
360,-0.056491,0.384295,2,20.177442,1.556797
360,0.086705,-0.245906,2,53.456579,7.78713
360,0.078859,-0.237614,1,26.276193,28.442138
360,0.073604,-0.228537,2,63.934382,9.125763
360,0.077406,-0.360632,1,84.801662,1.734653
360,0.033981,-0.413441,2,-17.753448,9.600978
360,0.032434,-0.443513,1,-79.94078,482.617364
360,0.027234,-0.436394,2,7.699963,4.704483
360,-0.000311,-0.421023,2,45.237034,10.170904
360,-0.005919,-0.407548,1,76.792143,15.07181
360,-0.013893,-0.408809,2,-45.70417,7.45032
360,0.056884,0.34496,2,-49.574854,1.483162
360,-0.000116,-0.406349,2,26.82103,3.818041
360,-0.002179,-0.398792,2,42.445781,4.96882
360,-0.070424,-0.382436,1,-40.956857,29.43628
360,-0.134553,-0.353374,1,18.320647,17.664922
360,-0.113716,-0.322425,1,27.775799,27.841133
360,-0.094534,-0.352327,2,21.962526,2.266173
360,-0.146923,-0.229767,2,31.82526,3.139071
360,-0.147526,-0.256155,1,-69.1376,20.130944
360,-0.142032,-0.240276,1,15.82486,6.021918
360,-0.128807,-0.23941,1,-89.068497,4.352784
360,0.070398,0.371054,1,-26.319599,22.937374
360,-0.086094,-0.281908,2,41.532164,2.908032
360,-0.028549,-0.07215,1,57.660427,16.824188
360,0.138848,0.226449,2,49.812059,1.893633
360,0.084755,0.214765,2,-19.015528,3.67135
360,0.056904,0.26225,2,-59.679342,3.301895
360,0.065942,0.264976,1,32.96464,6.171382
360,0.058478,0.322847,2,16.825527,5.29083
360,0.05528,0.322085,2,-55.357753,3.598739
360,0.061453,0.345291,1,-78.38952,17.41078
360,0.107167,0.338824,2,-25.671558,2.587163
360,0.08837,0.341671,1,-73.562556,7.267994
360,0.074892,0.386592,2,40.369812,2.239739
360,0.061688,0.3907,2,4.237995,2.492432
360,0.03829,0.383941,2,6.19572,4.406221
360,0.029928,0.408627,2,17.164424,1.16421
360,0.023075,0.408127,2,62.134888,3.151243
360,0.011349,0.390643,2,-49.975474,1.504644
360,0.015884,0.397444,2,39.402012,2.885389
360,-0.014493,0.408508,2,23.955873,19.033249
360,-0.024918,0.387587,2,45.433892,2.31909
360,0.03135,0.387636,2,83.606933,3.726363
360,0.101532,0.307482,1,-82.431409,37.506482
360,0.022431,0.383486,2,-1.347924,5.612645
360,0.026132,0.383401,2,-7.490126,2.940186
360,0.030884,0.383511,2,-5.098438,5.997845
360,-0.011247,0.28554,2,-66.760004,1.338642
360,0.012329,0.304094,2,-57.61025,2.158187
360,0.048601,0.30304,2,-28.509171,1.46815
360,0.051249,0.300158,2,8.734992,8.367101
360,0.099449,0.31098,2,38.087166,1.427029
360,0.096679,0.313486,2,-73.997246,2.482332
360,0.027508,0.16397,1,19.077414,11.207386
360,0.081323,0.309825,2,-60.8471,6.659552
360,0.085171,0.303083,2,75.827049,6.325856
360,0.056686,0.272868,2,24.676822,1.836794
360,-0.030065,0.291656,1,-28.450147,59.551285
360,0.049566,0.190929,1,72.252293,6.066006
360,0.054654,0.160636,2,56.558308,6.36915
360,0.061106,0.20032,1,-74.209232,59.388334
360,0.052158,0.211838,2,16.319202,3.587005
360,0.102467,-0.280184,2,47.767324,4.680656
360,0.058401,0.204804,2,29.627131,2.755919
360,0.067959,0.194159,2,18.941301,6.59628
360,0.075513,0.208428,1,-63.437897,30.677283
360,0.038496,0.153579,2,-56.199885,8.844984
360,0.007995,0.210436,2,-50.339022,1.390565
360,-0.009326,0.214291,1,25.942953,8.291982
360,-0.021186,0.265261,2,-40.816154,4.791745
360,-0.021752,0.240975,2,33.319823,2.233635
360,-0.005635,0.245082,2,-34.141168,1.342264
360,-0.009821,0.247297,2,23.87968,2.167857
360,-0.109812,-0.302485,4,77.112467,1.145622
360,-0.007373,0.263798,2,22.475125,1.873684
360,0.000913,0.267948,2,46.319951,4.565215
360,0.026664,0.254961,2,39.006702,1.350814
360,0.02561,0.245911,2,28.47224,2.690144
360,0.032804,0.243692,2,-18.151628,6.218812
360,0.039466,0.265459,2,-50.822092,9.241091
360,0.047287,0.271092,2,19.533162,3.365545
360,0.038642,0.269209,2,59.483879,1.767904
360,0.025365,0.26964,2,33.417057,2.904723
360,0.018264,0.252497,2,41.210064,3.41674
360,-0.127641,-0.286076,4,-5.435857,2.408507
360,-0.010893,0.237003,2,-15.890365,2.061163
360,-0.0391,0.233549,2,68.708306,2.681664
360,-0.064016,0.23729,2,4.646613,5.928256
360,-0.060647,0.207583,1,-34.392558,15.286847
360,-0.097642,0.180129,2,52.018773,4.419176
360,-0.12536,0.176162,2,-17.428382,4.856547
360,-0.120522,0.179598,1,37.303025,34.240157
360,-0.113606,0.184828,2,-39.640813,5.102411
360,-0.093869,0.261144,1,85.861428,6.596182
360,-0.096957,0.261123,2,-75.630508,1.820022
360,-0.12775,-0.27022,4,71.626182,3.950822
360,-0.02485,0.305713,1,59.276591,10.308996
360,-0.008417,0.294784,1,2.217005,121.099348
360,-0.015806,0.306453,2,48.334323,2.768127
360,-0.048906,0.300375,1,-2.191055,26.276494
360,0.052326,-0.317118,1,-13.6564,44.761034
360,0.048106,-0.328624,2,-68.813145,3.864705
360,0.076759,-0.192758,2,-71.244858,10.394203
360,0.088119,-0.427019,1,9.108655,6.054494
360,0.007811,-0.435353,1,50.795978,12.908346
360,0.087884,-0.333817,1,15.445165,116.075017
360,0.090911,0.104639,2,-83.347632,1.780336
360,0.080349,0.14256,1,-80.347917,4.898317
360,0.075468,0.145739,2,-18.768898,1.598309
360,0.135374,0.243174,2,-0.551685,1.902635
360,0.010252,0.337274,1,78.020737,12.685783
360,0.018919,0.350103,2,26.335846,1.424017
360,0.021816,0.355339,2,44.964687,1.349426
360,0.022517,0.361815,2,25.710741,2.382725
360,0.03421,0.363749,1,-2.115803,39.911577
360,0.005564,0.345115,1,-19.586461,18.194107
360,-0.107313,0.285636,2,-31.197387,13.342739
360,-0.0006,0.35133,1,-48.937894,72.775967
360,-0.014736,0.352629,2,-76.553827,2.340582
360,-0.014326,0.338033,1,-74.403856,2.429006
360,-0.060756,0.332136,2,-4.921102,3.303195
360,-0.05947,0.335937,2,51.230673,5.480319
360,-0.061785,0.363363,2,30.433597,2.415175
360,-0.089601,0.344941,1,-21.789389,38.439745
360,-0.069414,0.195668,1,15.141472,8.011214
360,-0.016196,0.18873,2,58.261702,5.229338
360,-0.016778,0.192486,2,26.684991,2.585694
360,-0.098563,0.253709,1,67.458207,15.079038
360,-0.006099,0.195995,2,-52.273844,2.058079
360,-0.009485,0.145924,1,-66.268161,84.502005
360,0.002055,0.170043,1,-38.565091,4.96743
360,0.005959,0.168297,2,9.446634,2.615027
360,0.015355,0.16157,2,-79.676333,1.555248
360,0.027633,0.136367,2,6.561886,2.957334
360,-0.000725,0.14022,2,-24.935856,1.363676
360,0.013026,0.135252,2,52.730819,1.346426
360,0.019393,0.135699,2,72.086006,1.258538
360,0.014797,0.11826,1,-87.285238,1.627053
360,-0.090218,0.222742,1,-82.960918,1670.548448
360,-0.112986,0.128452,1,72.484435,31.987496
360,-0.127502,0.101569,1,-19.664216,143.71538
360,-0.151686,0.173958,1,45.370079,15.165294
360,-0.161536,0.1558,2,-15.404829,3.773405
360,-0.132738,0.151698,1,-78.85863,25.222547
360,-0.154323,0.150104,2,16.19638,4.47627
360,-0.132309,0.080645,2,20.727788,1.77442
360,-0.13782,0.087253,2,-33.774777,1.449877
360,0.130096,0.194382,2,2.386129,4.271914
360,0.098433,-0.251458,2,54.705149,1.906137
361,-0.07228,-0.17329,5,-29.032507,1.153421
361,0.024804,0.247371,2,-21.559171,9.998809
361,0.033276,-0.393827,1,-74.306251,14.265803
361,0.028391,-0.386939,1,72.600204,84.27691
361,0.02387,-0.456842,2,-4.621923,2.336303
361,0.026544,-0.449067,2,-86.533674,8.298358
361,0.019983,-0.207814,1,-82.685087,20.020481
361,0.031057,-0.281072,1,16.499795,10.33133
361,-0.09948,-0.338802,1,-15.147142,10.493037
